|service_request_id|status|service_name|service_code|description|agency_responsible|requested_datetime|updated_datetime|expected_datetime|address|zipcode|latitude|longitude|requested_date|updated_date|last_table_update
4392|SR21066419|CLOS|"""Sidewalk, Obstructions"""|"""ADASDWKO"""|"""STATED THEY HAD A BOARD MEETING IN THEIR AREA LAST NIGHT AND IT WAS NUMEROUS REPORTS OF THIS AREA W/ THE BUSHES BLOCKING THE SIDEWALK."""|Dept of Trans and Eng|2021-07-27|2021-08-02|2022-01-23|"""1267 TENNESSEE AV - GJ1821138441 """|45229.0|39.167840804665396|-84.4741909387282|07/27/2021 12:00:00 AM|08/02/2021 12:00:00 AM|08/02/2021 12:00:00 AM
4393|SR21067508|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""PER RS RABINIA MOLD IN THE HOUSE"""|Cinc Health Dept|2021-07-30|2021-11-01|2022-01-26|"""1219 PURCELL AV - GJ1060932268 """|45205.0|39.1141313960894|-84.5640309885287|07/30/2021 12:00:00 AM|11/01/2021 12:00:00 AM|11/06/2021 12:00:00 AM
4394|SR21067588|OPEN|"""Mold, building or apartment"""|"""MOLD"""|"""PER VM - """|Cinc Health Dept|2021-07-30|2021-08-19|2022-01-26|"""3751 WESTMONT DR - GJ1006633230 """|45205.0|39.122931300118|-84.57000809022809|07/30/2021 12:00:00 AM|08/19/2021 12:00:00 AM|08/19/2021 12:00:00 AM
4395|SR21067663|CLOS|"""Tree, blocking visbility-priv"""|"""TRBVPRUF"""|"""Transfer: 08/03/2021 9:44 AM/SSITTASONSEE CITIZEN COMPLAINT  - Request entered through the Web. Refer to Intake Questions for further description."""|Park Department|2021-07-30|2021-08-18|2022-08-03|"""3225 WERK RD, CINC - GJ0659535098"""|45211.0|39.1405834771344|-84.6095541767749|07/30/2021 12:00:00 AM|08/18/2021 12:00:00 AM|08/18/2021 12:00:00 AM
4396|SR21067700|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""BACK BEDROOM DUE TO LEAKING AIR UNIT"""|Cinc Health Dept|2021-07-30|2021-09-15|2022-01-26|"""4890 WINTON RD - GJ1424139844 """|45232.0|39.1814596899818|-84.5196592593063|07/30/2021 12:00:00 AM|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM
4397|SR21067523|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""SEVERAL ROOMS IN THE APTS"""|Cinc Health Dept|2021-07-30|2021-08-23|2022-01-26|"""8356 ANTHONY WAYNE AV - GJ1905343606 """|45216.0|39.2141226839944|-84.46277934225141|07/30/2021 12:00:00 AM|08/23/2021 12:00:00 AM|08/23/2021 12:00:00 AM
4398|SR21067512|OPEN|"""Sidewalk, repair haz"""|"""SIDWLKH"""|"""Transfer: 08/02/2021 4:47 PM/LMJOHNSONTRANSFERRED TO DOTE  - Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-07-30|2021-08-03|2022-01-29|"""5835 RIDGE AV, CINC - GJ2218039734"""|45213.0|39.1784793297545|-84.4278575494557|07/30/2021 12:00:00 AM|08/03/2021 12:00:00 AM|08/03/2021 12:00:00 AM
4399|SR21067289|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Transfer: 07/29/2021 4:30 PM/LMJOHNSONTRANSFERRED TO BUILDINGS - Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-29|2021-08-03|2022-07-29|"""601 EAST EPWORTH AV, CINC - GJ1474138996"""|45232.0|39.1737038991135|-84.5141403993132|07/29/2021 12:00:00 AM|08/03/2021 12:00:00 AM|08/03/2021 12:00:00 AM
4400|SR21067171|OPEN|"""Mold, building or apartment"""|"""MOLD"""|"""KITCHEN"""|Cinc Health Dept|2021-07-29|2021-08-02|2022-01-25|"""1011 GRAND AV - GJ1088131882 """|45205.0|39.1105958020171|-84.5610013516227|07/29/2021 12:00:00 AM|08/02/2021 12:00:00 AM|08/02/2021 12:00:00 AM
4401|SR21067319|OPEN|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-29|2021-11-22|2022-01-25|"""2203 SELIM AV, CINC - GJ1164033307"""|45214.0|39.1232472026417|-84.55177844899609|07/29/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
4402|SR21067196|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""MOLD IN CLOSET IN BEDROOM/ CITY WEST 412-6004"""|Cinc Health Dept|2021-07-29|2021-08-31|2022-01-25|"""1521 JONES ST - GJ1380732141 """|45214.0|39.112215160480794|-84.52711496178979|07/29/2021 12:00:00 AM|08/31/2021 12:00:00 AM|08/31/2021 12:00:00 AM
4403|SR21066392|CLOS|"""Food operation, request gen"""|"""GRCRYCNC"""|"""trash build up all around the outside and back of building"""|Cinc Health Dept|2021-07-27|2021-08-31|2022-01-23|"""1 W CORRY ST - GJ1528233996 """|45219.0|39.1285499903348|-84.5094761919405|07/27/2021 12:00:00 AM|08/31/2021 12:00:00 AM|08/31/2021 12:00:00 AM
4404|SR21066041|CLOS|"""Building, commercial CBHCODEC"""|"""BLD-COM"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-27|2021-08-24|2022-01-23|"""446 MILTON ST, CINC - GJ1552432327"""|45202.0|39.1134706308536|-84.5072122362024|07/27/2021 12:00:00 AM|08/24/2021 12:00:00 AM|08/24/2021 12:00:00 AM
4405|SR21066400|CLOS|"""Rats, childrens hosp referral"""|"""RTSCHLDR"""|"""CLEAR request reads:
 rodents (rats or mice).   
NOTE:  NO unit # given."""|Cinc Health Dept|2021-07-27|2021-07-30|2022-01-23|"""2860 HARRISON AV - GJ0795735561 """|45211.0|39.144416992465295|-84.59367121895941|07/27/2021 12:00:00 AM|07/30/2021 12:00:00 AM|07/30/2021 12:00:00 AM
4406|SR21066068|NEW|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-27|2021-07-27|2022-01-23|"""508 ELBERON AV, CINC - GJ1045630820"""|45205.0|39.1011427737267|-84.5662440624045|07/27/2021 12:00:00 AM|07/27/2021 12:00:00 AM|07/27/2021 12:00:00 AM
4407|SR21066370|CLOS|"""Food operation, unsanitry cond"""|"""FOOD_RES"""|"""To the rear of this Kroger, there is sewage surfacing form manhole, on the shadybrook side, outside. """|Cinc Health Dept|2021-07-27|2021-08-05|2022-01-23|"""8241 VINE ST - GJ1797143150 """|45216.0|39.210288015954106|-84.475454616859|07/27/2021 12:00:00 AM|08/05/2021 12:00:00 AM|08/05/2021 12:00:00 AM
4408|SR21067243|OPEN|"""Mold, building or apartment"""|"""MOLD"""|"""CITIZEN STATES HOT WATER HEATER  BUSTED IN HOME 6/2021 AND WATER WAS NOT PROPERLEY CLEANED UP BY MAINTENANCE AND ITS CURRENTLY MOLD UNDER THE FLOOR TILE.  STATES DUE TO THE MOLD AND WATER IN THE FLOOR NETS ARE FLYING ALL OVER THE KITCHEN """|Cinc Health Dept|2021-07-29|2021-09-01|2022-01-25|"""3901 YEARLING CT - GJ0950136655 """|45211.0|39.1539032789213|-84.57547748605509|07/29/2021 12:00:00 AM|09/01/2021 12:00:00 AM|09/01/2021 12:00:00 AM
4409|SR21067161|NEW|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-29|2021-07-29|2022-01-25|"""5098 OAKLAWN DR, CINC - GJ2337538246"""|45227.0|39.1647736909187|-84.414534738208|07/29/2021 12:00:00 AM|07/29/2021 12:00:00 AM|07/29/2021 12:00:00 AM
4410|SR21067286|CLOS|"""Building, residential"""|"""BLD-RES"""|"""BLUE TARP ON HOUSE FOR YEARS"""|Cinc Building Dept|2021-07-29|2021-08-27|2022-07-29|"""3034 COHOON ST - GJ1931034618 """|45208.0|39.1331464581888|-84.46272284512709|07/29/2021 12:00:00 AM|08/27/2021 12:00:00 AM|08/27/2021 12:00:00 AM
4411|SR21066964|NEW|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-29|2021-07-29|2022-01-25|"""3916 READING RD, CINC - GJ1773437076"""|45229.0|39.1556695137661|-84.48013131058579|07/29/2021 12:00:00 AM|07/29/2021 12:00:00 AM|07/29/2021 12:00:00 AM
4412|SR21067278|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Inspect to update conditions & reissue B202103719 due to ownership change."""|Cinc Building Dept|2021-07-29|2021-08-16|2022-07-29|"""2860 HARRISON AV - GJ0795735561 """|45211.0|39.144416992465295|-84.59367121895941|07/29/2021 12:00:00 AM|08/16/2021 12:00:00 AM|08/16/2021 12:00:00 AM
4413|SR21066486|OPEN|"""Sidewalk, repair haz"""|"""SIDWLKH"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-07-27|2021-07-28|2022-01-23|"""803 ELM ST, CINC - GJ1468331284"""|45202.0|39.10428808303661|-84.5172637904312|07/27/2021 12:00:00 AM|07/28/2021 12:00:00 AM|07/28/2021 12:00:00 AM
4414|SR21066425|CLOS|"""Sidewalk, Obstructions"""|"""ADASDWKO"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-07-27|2021-09-02|2022-01-23|"""3548 BROTHERTON RD, CINC - GJ2320437113"""|45209.0|39.154620235010704|-84.4168930496483|07/27/2021 12:00:00 AM|09/02/2021 12:00:00 AM|09/02/2021 12:00:00 AM
4415|SR21066391|CLOS|"""Mold, childrens hosp referral"""|"""MLDCHLDR"""|"""CLEAR request exactly reads:  
mold/mildew or water damage, cracks, or holes in walls or ceiling.  cockroaches and rodents (rats or mice).   
NOTE:  NO unit # given."""|Cinc Health Dept|2021-07-27|2021-07-30|2022-01-23|"""2850 HARRISON AV - GJ0798935544 """|45211.0|39.1442562359334|-84.5932961092866|07/27/2021 12:00:00 AM|07/30/2021 12:00:00 AM|07/30/2021 12:00:00 AM
4416|SR21066087|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""MOLD IN BEDROOM/ LANDLORD DEITRA- 513-331-780"""|Cinc Health Dept|2021-07-27|2021-07-30|2022-01-23|"""2572 SARVIS CT - GJ1011334391 """|45214.0|39.1333672311143|-84.5691022681766|07/27/2021 12:00:00 AM|07/30/2021 12:00:00 AM|07/30/2021 12:00:00 AM
4417|SR21066510|NEW|"""Signal, change request traffic"""|"""CHNGFLSH"""|"""Transfer: 7/28/2021 6:23 AM/THHOOPERCitizen requesting left turn signal on southbound Delta Ave during rush hours - Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-07-27|2021-07-28|2022-02-11|"""311 DELTA AV, CINC - GJ2135632894"""|45226.0|39.1171950561596|-84.439281530626|07/27/2021 12:00:00 AM|07/28/2021 12:00:00 AM|07/28/2021 12:00:00 AM
4418|SR21065675|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Gutterw falling, trash in driveway. Animals getting into the building from under the roof."""|Cinc Building Dept|2021-07-26|2021-08-27|2022-07-26|"""3873 MT VERNON AV - GJ2196836592 """|45209.0|39.150244379018204|-84.43135447693521|07/26/2021 12:00:00 AM|08/27/2021 12:00:00 AM|08/27/2021 12:00:00 AM
4419|SR21065753|CLOS|"""Sidewalk, Obstructions"""|"""ADASDWKO"""|"""BUSHES COVERING SIDE WALK CAUSING CITIZENS TO WALK IN STREET """|Dept of Trans and Eng|2021-07-26|2021-08-31|2022-01-22|"""4004 EDWARDS RD - GJ2105836817 """|45209.0|39.1525030635591|-84.4418040050002|07/26/2021 12:00:00 AM|08/31/2021 12:00:00 AM|08/31/2021 12:00:00 AM
4420|SR21065632|CLOS|"""Outdoor Cafe Seating"""|"""CAFESRSP"""|""" """|Law Department|2021-07-26|2021-07-26|2022-07-26|"""1501 VINE ST - GJ1478732124 """|45202.0|39.111822157039704|-84.51579483210041|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM
4421|SR21065516|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-26|2021-07-28|2022-07-26|"""3031 EDEN AV, CINC - GJ1556334674"""|45219.0|39.134588924587895|-84.5060025656205|07/26/2021 12:00:00 AM|07/28/2021 12:00:00 AM|07/28/2021 12:00:00 AM
4422|SR21067053|CLOS|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""There are two issues with this probably one is a car and the other is a camper parked in the backyard"""|Cinc Building Dept|2021-07-29|2021-08-13|2022-01-25|"""1049 LOCKMAN AV - GJ0786332056 """|45238.0|39.1128823570873|-84.5958277301965|07/29/2021 12:00:00 AM|08/13/2021 12:00:00 AM|08/13/2021 12:00:00 AM
4423|SR21067047|CLOS|"""Sidewalk, Obstructions"""|"""ADASDWKO"""|"""Transfer: 07/29/2021 9:57 AM/LMJOHNSONTRASNFERRED TO DOTE - Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-07-29|2021-09-02|2022-01-25|"""6230 RIDGE AV, CINC - GJ2219240523"""|45213.0|39.1855796106825|-84.4274559966687|07/29/2021 12:00:00 AM|09/02/2021 12:00:00 AM|09/02/2021 12:00:00 AM
4424|SR21067259|NEW|"""Building, residential"""|"""BLD-RES"""|"""No hot water, the too hot"""|Cinc Building Dept|2021-07-29|2021-07-29|2022-07-29|"""3515 MCHENRY AV - GJ1020636279 """|45225.0|39.150347378492604|-84.5674469626035|07/29/2021 12:00:00 AM|07/29/2021 12:00:00 AM|07/29/2021 12:00:00 AM
4425|SR21066969|NEW|"""Building, fire escape insp"""|"""BLDFRESC"""|"""Issue orders to complete repairs identified in report"""|Cinc Building Dept|2021-07-29|2021-07-29|2022-07-29|"""542 PROSPECT PL - GJ1642635679 """|45229.0|39.1434228740799|-84.49571668275809|07/29/2021 12:00:00 AM|07/29/2021 12:00:00 AM|07/29/2021 12:00:00 AM
4426|SR21067419|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-29|2021-07-29|2022-07-29|"""4719 WILMER CT, CINC - GJ2344333054"""|45226.0|39.1180252616249|-84.4154514403739|07/29/2021 12:00:00 AM|07/29/2021 12:00:00 AM|07/29/2021 12:00:00 AM
4427|SR21067291|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Transfer: 07/29/2021 4:32 PM/LMJOHNSONTRANSFERRED TO BUILDINGS  - Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-29|2021-08-03|2022-07-29|"""4692 WINTON RD, CINC - GJ1429939103"""|45232.0|39.1747800198539|-84.5192202995665|07/29/2021 12:00:00 AM|08/03/2021 12:00:00 AM|08/03/2021 12:00:00 AM
4428|SR21067408|OPEN|"""Sidewalk, repair haz"""|"""SIDWLKH"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-07-29|2021-07-30|2022-01-25|"""8214 WOODBINE AV, CINC - GJ1860343109"""|45216.0|39.2097642385202|-84.4681361915998|07/29/2021 12:00:00 AM|07/30/2021 12:00:00 AM|07/30/2021 12:00:00 AM
4429|SR21067374|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-29|2021-08-11|2022-07-29|"""3430 PRICE AV, CINC - GJ1035831513"""|45205.0|39.107401899745895|-84.5671611259951|07/29/2021 12:00:00 AM|08/11/2021 12:00:00 AM|08/11/2021 12:00:00 AM
4430|SR21067127|CLOS|"""Unsanitary living conditions"""|"""BD_UNSAN"""|"""NBR FROM APT 12-HELEN THROWING  HUMAN WAST OUT WINDOW THAT LANDS UNDER THIS WINDOW"""|Cinc Health Dept|2021-07-29|2021-09-03|2022-01-25|"""906 ELBERON AV - GJ1051231518 """|45205.0|39.1074034309978|-84.5653810428565|07/29/2021 12:00:00 AM|09/03/2021 12:00:00 AM|09/03/2021 12:00:00 AM
4431|SR21067128|OPEN|"""Mold, building or apartment"""|"""MOLD"""|"""WALLS AND CARPET"""|Cinc Health Dept|2021-07-29|2021-09-09|2022-01-25|"""5015 SIDNEY RD - GJ0717333199 """|45238.0|39.1233425293111|-84.6034555784527|07/29/2021 12:00:00 AM|09/09/2021 12:00:00 AM|09/09/2021 12:00:00 AM
4432|SR21067235|OPEN|"""Sidewalk, repair haz"""|"""SIDWLKH"""|"""Transfer: 08/30/2021 3:09 PM/LWISESidewalk needs major repairs - Sidewalk needs major repairs"""|Dept of Trans and Eng|2021-07-29|2021-08-30|2022-02-26|"""1635 TUXWORTH AV - GJ0771632829 """|45238.0|39.1198784238292|-84.5972913552653|07/29/2021 12:00:00 AM|08/30/2021 12:00:00 AM|08/30/2021 12:00:00 AM
4433|SR21067111|CLOS|"""Mice, building has mice"""|"""MICE-BLD"""|"""CONSTRUCTION IN BLD CAUSING INFESTATION, COMP HAS BEEN BUYING HER OWN TRAPS, MANG WILL NOT RESPOND """|Cinc Health Dept|2021-07-29|2021-11-03|2022-01-25|"""1709 CASEY DR - GJ1180339285 """|45223.0|39.1770183666644|-84.5480381107928|07/29/2021 12:00:00 AM|11/03/2021 12:00:00 AM|11/06/2021 12:00:00 AM
4434|SR21067114|OPEN|"""Restaurant consult, new lic"""|"""RCNEWLIC"""|"""PILGRIM REST LLC DBA BINSKIS BAR"""|Cinc Health Dept|2021-07-29|2021-07-29|2022-01-25|"""2872 COLERAIN AV - GJ1295634610 """|45225.0|39.1346478417059|-84.5361755422708|07/29/2021 12:00:00 AM|07/29/2021 12:00:00 AM|07/29/2021 12:00:00 AM
4435|SR21067146|CLOS|"""Tree, trim required public"""|"""TRTRIMUF"""|"""Transfer: 08/02/2021 9:06 AM/ERADIGANtree in ROW, bush at bottom needs trimmed or removed - Request entered through the Web. Refer to Intake Questions for further description."""|Park Department|2021-07-29|2021-08-03|2022-08-02|"""8424 WOODBINE AV, CINC - GJ1877043812"""|45216.0|39.2160514053746|-84.4659752734308|07/29/2021 12:00:00 AM|08/03/2021 12:00:00 AM|08/03/2021 12:00:00 AM
4436|SR21067421|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-29|2021-11-08|2022-07-29|"""2621 MONTANA AV, CINC - GJ0890036691"""|45211.0|39.154372294599|-84.5824049844969|07/29/2021 12:00:00 AM|11/08/2021 12:00:00 AM|11/08/2021 12:00:00 AM
4437|SR21065662|CLOS|"""Food operation, unsanitry cond"""|"""FOOD_RES"""|"""Please inspect store. Produce section consistently has poor quality food (mold and gnats). Freezer units have been leaking on all over the floor for the past few weeks, condensation and ice build up inside freezer and deli sections as a result of poorly function units. These issues have been going on for too long."""|Cinc Health Dept|2021-07-26|2021-07-27|2022-01-22|"""2120 BEECHMONT AV - GJ2602730389 """|45230.0|39.0933610977166|-84.38648446698551|07/26/2021 12:00:00 AM|07/27/2021 12:00:00 AM|07/27/2021 12:00:00 AM
4438|SR21065701|CLOS|"""Plumbing, defective"""|"""PLMB_DEF"""|"""KITCHN AND BATH SINK AND TUB CLOGGED """|Cinc Health Dept|2021-07-26|2021-08-09|2022-01-22|"""3368 BOWLING GREEN CT - GJ1129035735 """|45225.0|39.145184331947206|-84.5550814874495|07/26/2021 12:00:00 AM|08/09/2021 12:00:00 AM|08/09/2021 12:00:00 AM
4439|SR21065694|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""MOLD -VENTS & GROWING ON ALL UNIT SURFACES"""|Cinc Health Dept|2021-07-26|2021-08-31|2022-01-22|"""2505 NOTTINGHAM RD - GJ1068436980 """|45225.0|39.1565440267363|-84.56169249388391|07/26/2021 12:00:00 AM|08/31/2021 12:00:00 AM|08/31/2021 12:00:00 AM
4440|SR21065756|NEW|"""Building, residential"""|"""BLD-RES"""|"""Flooding in garage when it rains"""|Cinc Building Dept|2021-07-26|2021-07-26|2022-07-26|"""3510 RAVENWOOD AV - GJ2326640371 """|45213.0|39.1839276707207|-84.4151060367124|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM
4441|SR21065569|CLOS|"""Sign Removable Attached"""|"""SIGNREMV"""|""" """|Law Department|2021-07-26|2021-07-26|2022-07-26|"""409 RACE ST - GJ1493130818 """|45202.0|39.100029250721704|-84.5145369926796|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM
4442|SR21065665|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-26|2021-10-18|2022-07-26|"""2363 KEMPER LN, CINC - GJ1710933613"""|45206.0|39.1246553090047|-84.488477994036|07/26/2021 12:00:00 AM|10/18/2021 12:00:00 AM|11/06/2021 12:00:00 AM
4443|SR21065649|NEW|"""Building, fire escape insp"""|"""BLDFRESC"""|"""Issue maintenace orders associated with fire escape report"""|Cinc Building Dept|2021-07-26|2021-07-26|2022-07-26|"""311 E 13TH ST - GJ1532731940 """|45202.0|39.1100318551024|-84.5096098666534|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM
4444|SR21065800|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-26|2021-08-12|2022-07-26|"""3827 PAXTON AV, CINC - GJ2214336215"""|45209.0|39.1468049541348|-84.42944012625291|07/26/2021 12:00:00 AM|08/12/2021 12:00:00 AM|08/12/2021 12:00:00 AM
4445|SR21065663|OPEN|"""Building, residential"""|"""BLD-RES"""|"""No hot water, water heater possibly damages from flooded basement.Leak in bathroom and bedroom and both ceiling collapsed."""|Cinc Building Dept|2021-07-26|2021-08-03|2022-07-26|"""1857 SECTION RD - GJ1979641714 """|45237.0|39.1968981090025|-84.4548016459833|07/26/2021 12:00:00 AM|08/03/2021 12:00:00 AM|08/03/2021 12:00:00 AM
4446|SR21065687|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""MOLD ON CEILING"""|Cinc Health Dept|2021-07-26|2021-08-26|2022-01-22|"""330 FOREST AV - GJ1594136125 """|45229.0|39.1475524781652|-84.50118431301341|07/26/2021 12:00:00 AM|08/26/2021 12:00:00 AM|08/26/2021 12:00:00 AM
4447|SR21065809|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-07-26|2021-08-24|2022-07-26|"""3827 PAXTON AV, CINC - GJ2214336215"""|45209.0|39.1468049541348|-84.42944012625291|07/26/2021 12:00:00 AM|08/24/2021 12:00:00 AM|08/24/2021 12:00:00 AM
4448|SR21065596|CLOS|"""Outdoor Cafe Seating"""|"""CAFESRSP"""|""" """|Law Department|2021-07-26|2021-07-26|2022-07-26|"""1905 ELM ST - GJ1436532631 """|45202.0|39.116488511055294|-84.52050809534721|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM
4449|SR21065776|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""mold"""|Cinc Health Dept|2021-07-26|2021-08-05|2022-01-22|"""2342 WILDER AV - GJ1157031666 """|45204.0|39.1084838516105|-84.5531103286996|07/26/2021 12:00:00 AM|08/05/2021 12:00:00 AM|08/05/2021 12:00:00 AM
4450|SR21065646|CLOS|"""Sign Removable Attached"""|"""SIGNREMV"""|""" """|Law Department|2021-07-26|2021-07-26|2022-07-26|"""1430 CENTRAL PKWY - GJ1441032031 """|45202.0|39.1110728826439|-84.5201833180065|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM
4451|SR21065634|CLOS|"""Sign Removable Attached"""|"""SIGNREMV"""|""" """|Law Department|2021-07-26|2021-07-26|2022-07-26|"""1739 ELM ST - GJ1441532470 """|45202.0|39.1150284271549|-84.5199796524161|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM|07/26/2021 12:00:00 AM
